HIP,RAhms,DEdms,vmag,VarFlag,HD,spectral_type,tic,logg,teff,ra,dec,ms,rs,period
3142,00 39 57.59,-33 57 40.3,6.68,,3735.0,F7V,251880902.0,4.11123,6141.71,9.99093148186295,-33.9614508208465,1.16,1.56909,15.57505364415358
90442,18 27 12.81,-51 53 02.5,7.97,,169383.0,G3V,324210089.0,4.12092,5810.89,276.80389948727003,-51.884277382454,1.04,1.46923,2.8712308460419234
45333,09 14 20.55,+61 25 24.2,5.18,,79028.0,F9V,86177169.0,4.06922,5910.2,138.585572442881,61.4233205026712,1.08,1.58905,28.018053471791706
94076,19 09 04.35,+34 35 59.9,6.7,,178911.0,G1V,42812942.0,4.349999904632569,5659.0,287.268273,34.600415000000005,1.01999998092651,1.35973,17.926692039213986
35136,07 15 50.11,+47 14 25.5,5.54,,55575.0,G0V,156890613.0,4.33683,5888.0,108.95891339784599,47.2399655015396,1.07,1.16227,17.972664706906095
113842,23 03 15.81,-55 10 06.5,7.66,,217686.0,F6V,220500424.0,4.13121,6388.91,345.816565324684,-55.168634142605896,1.28,1.61077,5.539346629682724
5104,01 05 25.41,-12 54 12.5,7.65,,6461.0,G3V,419013357.0,4.40886,5136.97,16.356022353571998,-12.903358771410801,1.14999997615814,9.02001,20.25294945019357
90397,18 26 40.80,-30 23 35.5,6.75,,169586.0,G0V,27024885.0,4.07251,6225.82,276.669941340246,-30.3932954730686,1.2,1.66867,8.811719224874809
81746,16 41 49.74,-45 22 06.6,7.03,,150248.0,G3V,233438010.0,4.40956,5714.98,250.457477818262,-45.3687527238884,1.02,1.04365,17.93643078495988
10322,02 12 55.77,+57 12 18.1,7.0,,13403.0,G3V,347583453.0,4.05083,5708.55,33.2335921503989,57.2044958487012,1.02,1.57731,20.50547562697091
64030,13 07 19.76,+00 35 06.7,7.0,,113984.0,F5V,381712440.0,4.23187,6010.0,196.83205805400902,0.586892369523851,1.11,1.33586,9.242372351435261
23835,05 07 26.68,+18 38 42.0,4.91,,32923.0,G4V,27136704.0,4.05201,5725.0,76.8625252059485,18.6450499840985,1.02,1.57518,5.410656531480941
36439,07 29 55.86,+49 40 21.6,5.35,,58855.0,F6V,328324648.0,4.31736,6355.01,112.483153437705,49.6724615511069,1.26,1.28985,2.5384228569454526
99046,20 06 32.73,-21 40 35.7,7.99,,190617.0,G2V,75000492.0,4.48909,5945.68,301.635828168045,-21.676812625855604,1.09,0.984468,12.105670318305725
10679,02 17 24.68,+28 44 31.0,7.75,,,G2V,118301927.0,4.50425,5940.86,34.3530702092632,28.7417807290032,1.09,0.967439,12.66962041561261
115286,23 20 56.75,-18 59 18.9,7.74,,220066.0,G3V,9057984.0,3.94547,5760.29,350.236787205456,-18.9885749075056,1.03,1.78944,16.859301643125537
22905,04 55 38.42,-23 14 31.9,7.49,,31527.0,G2V,146322354.0,4.40273,5909.59,73.9099281324642,-23.2418774884533,1.07,1.07736,16.53585430419098
15527,03 20 03.35,-28 51 14.1,7.36,,20782.0,G3V,144503325.0,4.3514,5782.13,50.014907251980496,-28.854072336045398,1.04,1.12681,5.290021626527694
71855,14 41 52.19,-75 08 22.0,6.73,,128400.0,G5V,402180616.0,4.5418699999999985,5651.0,220.46858142089198,-75.1394790133253,1,0.8873620000000001,20.82951441801639
107620,21 47 55.19,-52 55 49.5,7.59,,207043.0,G5V,139898417.0,4.49357,5746.1,326.980363845593,-52.930639249588786,1.03,0.952066,32.38824143526376
47328,09 38 40.74,-39 36 50.3,6.69,,83610.0,F6V,259909186.0,4.17217,6398.0,144.66963359538602,-39.614171570541295,1.28,1.53657,2.4127566362215975
7106,01 31 33.58,-59 35 33.2,7.97,,9468.0,F5V,206615662.0,4.29663,6365.32,22.8907841367274,-59.5925344626489,1.27,1.32624,7.880255906052516
34567,07 09 35.47,+25 43 44.7,7.09,1.0,54371.0,G8V,87869692.0,4.49395,5667.82,107.39745775981,25.728647310029697,1.01,0.942366,21.11767959171839
2790,00 35 34.17,-39 44 45.2,7.45,,3277.0,G8V,117157551.0,4.4006,5467.77,8.89273263414091,-39.7462863503254,0.96,1.02298,28.785133961901625
43141,08 47 14.95,-51 55 16.7,7.8,,75351.0,G2V,145151809.0,3.95888,6042.0,131.81225439678602,-51.9213720803824,1.12,1.83739,0.855421422293681
59726,12 14 57.64,-41 08 21.2,7.49,,106489.0,G5V,134871040.0,4.4797400000000005,5746.89,183.73916734771598,-41.13941955748031,1.03,0.967344,15.289823061373589
7733,01 39 35.64,+28 06 38.4,7.74,,10126.0,G8V,26761835.0,4.4931800000000015,5540.65,24.8998912306671,28.1110269866722,0.98,0.929093,13.230396681130038
35139,07 15 51.10,-13 02 59.7,7.74,,56274.0,G5V,295742782.0,4.55513,5737.42,108.96164719785999,-13.049480841795,1.02,0.882606,9.042816353563378
8398,01 48 20.26,-41 29 43.6,7.13,,11112.0,G4V,115319029.0,4.1306400000000005,5905.64,27.0857641088374,-41.4950659466099,1.07,1.47368,2.3194576890377614
95849,19 29 40.57,-30 47 49.6,7.13,,183216.0,G2V,112995114.0,4.32733,6021.0,292.419021,-30.797877000000003,1.12699997425079,1.08095,13.103626633027456
9829,02 06 30.24,+24 20 03.7,6.89,,12846.0,G2V,405376575.0,4.485530000000002,5700.0,31.6260147730939,24.3339922446587,1.02,0.956244,4.157264959706563
726,00 08 59.59,-39 44 13.6,7.72,,457.0,G0V,120506209.0,4.28303,6114.04,2.24865970669802,-39.737159811589606,1.15,1.28194,18.957602866204304
21327,04 34 38.57,-35 39 27.0,7.61,,29231.0,G8V,170766454.0,4.4967,5457.25,68.6604035398115,-35.658052262440705,0.95,0.911061,15.983376943204751
10644,02 17 02.42,+34 13 29.4,4.84,,13974.0,G0V,63782132.0,4.29505,5608.69,34.263480710153196,34.2242343014778,0.99,1.17308,20.814447203830493
24336,05 13 25.06,+03 41 13.4,7.82,,33866.0,G2V,262330706.0,4.28699,5750.53,78.35430699999998,3.687188,0.938000023365021,0.996006,4.001084902184764
112504,22 47 20.53,-16 08 46.4,7.35,,215696.0,G5V,146165577.0,4.34000015258789,5753.0,341.836463,-16.146264000000002,0.980000019073486,,15.388684720005243
107649,21 48 15.61,-47 18 10.4,5.57,,207129.0,G2V,147407292.0,4.43845,5935.88,327.065629441269,-47.3036166887218,1.08,1.03877,19.512561211411242
64303,13 10 46.81,-24 10 45.0,7.84,,114432.0,G8V,229544558.0,4.39593,5353.0,197.694206213713,-24.179245030000402,0.93,1.0123,17.477856327594232
100396,20 21 35.50,-67 18 46.4,6.91,,192865.0,F8V,371797294.0,4.01754,6173.32,305.398606508269,-67.3128444266207,1.18,1.7628,10.577893401172645
12444,02 40 12.50,-09 27 09.7,5.79,,16673.0,F6V,4748040.0,4.40484,6300.47,40.0517588616181,-9.45287112020609,1.24,1.15698,5.712023378884456
81935,16 44 15.03,-38 56 36.6,7.52,,150689.0,K2V,77929282.0,4.6265,4784.06,251.06256532188598,-38.943635795437295,0.77,0.706367,25.35888107467414
79658,16 15 19.13,-27 12 35.8,7.53,,146070.0,G1V,68645209.0,4.45253,5832.9,243.829555233555,-27.210261190535608,1.05,1.00777,4.283994553870908
49442,10 05 39.27,-84 05 20.1,7.18,,88948.0,F8V,377021911.0,3.95837,6102.0,151.411104683414,-84.08902045311291,1.15,1.86293,16.08787782959854
67408,13 48 55.45,-35 42 13.5,6.56,,120237.0,G0V,30199562.0,4.34975,6101.9,207.22943828594,-35.704179555833996,1.15,1.18715,10.243075112032207
116033,23 30 40.11,-24 11 46.1,7.53,,221257.0,G3V,304097059.0,4.35305,5849.33,352.66727491618104,-24.1960266570157,1.06,1.13543,11.545951643979297
29432,06 12 00.45,+06 47 01.3,6.85,,42618.0,G4V,153289168.0,4.4741,5755.0,93.0023617670567,6.78307147603124,1.03,0.973647,15.4505819523462
24629,05 17 00.24,-31 16 37.5,7.47,,34554.0,F5V,77954764.0,4.25741,6207.43,79.2510086984201,-31.2766849495157,1.19,1.3430799999999998,2.117417451601471
48376,09 51 41.34,-54 39 33.6,7.34,,85683.0,F8V,358379437.0,4.34031,6160.16,147.922195972889,-54.65962765736771,1.17,1.21052,9.44737346208042
94902,19 18 43.25,-39 32 51.5,7.43,,180546.0,F6V,97916297.0,4.25405,6441.92,289.68036068341,-39.5478392611542,1.3,1.40923,5.1127163569770495
95164,19 21 39.29,-29 36 19.6,7.1,,181428.0,G1V,168441252.0,4.13604,6058.15,290.414034703607,-29.6054664809217,1.13,1.50505,2.312576098494849
33852,07 01 38.11,+48 22 47.0,7.98,,51866.0,K3V,252924197.0,4.6081,4935.13,105.410782011021,48.37867162207221,0.81,0.739992,4.988545375509653
115417,23 22 48.48,+20 33 32.3,6.62,,220334.0,G2V,243126547.0,4.06198,5889.0,350.702802338994,20.5589455284035,1.07,1.5949,20.092791590279138
103389,20 56 47.27,-26 17 46.4,5.7,,199260.0,F7V,29495621.0,4.37932,6270.0,314.197209869588,-26.296380388759108,1.22,1.18182,1.5686146793303202
3206,00 40 49.00,+40 11 19.7,7.36,,3765.0,K2V,424009747.0,4.5607,5076.27,10.205291291287098,40.187172144985105,0.85,0.800558,14.925836317677062
98813,20 04 02.62,-37 52 32.0,6.91,,189931.0,G1V,114786312.0,4.45726,5919.1,301.011156786408,-37.8764903967347,1.08,1.01652,18.458671647448952
95492,19 25 25.87,+24 54 51.5,6.19,,182807.0,F7V,110541820.0,4.2417099999999985,6090.47,291.35732505042597,24.912774534613,1.14,1.33853,17.524378688407246
62207,12 44 59.68,+39 16 42.9,5.95,,110897.0,G0V,389853353.0,4.47464,5911.0,191.24752111167305,39.2789161973781,1.08,0.996382,8.333721789330154
110219,22 19 34.39,-16 42 15.0,7.28,,211738.0,G0V,188480881.0,4.34523,6180.29,334.893375748512,-16.7043577499839,1.18,1.20882,8.74876790818438
14879,03 12 04.28,-28 59 20.8,3.8,,20010.0,F8V,88523071.0,4.00056,6181.28,48.018872190028404,-28.9876190606057,1.18,1.7976,3.2475206516168824
19767,04 14 18.09,+12 20 53.7,6.74,,26749.0,G2V,434229814.0,3.96833,5585.0,63.5762160178936,12.348096362171304,0.99,1.70878,21.696266236124174
78072,15 56 26.99,+15 39 53.0,3.85,,142860.0,F6V,377415363.0,4.182180000000002,6236.34,239.113262768061,15.6616081003246,1.21,1.47685,15.67438982314837
118210,23 58 42.08,-38 13 32.9,7.97,,224529.0,F5V,160113035.0,4.25487,6305.39,359.675496806252,-38.2258508957917,1.24,1.37502,10.249777076454848
95125,19 21 05.67,-52 43 22.3,7.67,,180909.0,G5V,370016916.0,3.97899,5583.0,290.274080974342,-52.722700529577295,0.99,1.68793,3.92979861491356
78446,16 00 54.16,+13 16 18.2,7.05,,143597.0,F8V,393704858.0,4.40000009536743,5757.330078125,240.225676,13.27146,,,18.73049618254818
44586,09 05 00.05,+22 49 55.5,7.36,,77730.0,G2V,203286672.0,4.25811,5807.0,136.249820661013,22.8323629685917,1.04,1.25457,4.914918838242679
97557,19 49 44.02,-32 45 49.7,7.78,1.0,187154.0,G2V,218875180.0,4.38753,5914.0,297.433650758755,-32.7639687201403,1.08,1.10149,13.847026151123082
23818,05 07 09.78,-19 23 33.1,6.47,,33095.0,G2V,146523123.0,3.9871300000000014,5804.0,76.790658,-19.391855,1.12100005149841,,5.244689657068987
111553,22 35 56.44,-59 51 51.3,7.95,,213885.0,G1V,403224672.0,4.34751,5795.29,338.984646166928,-59.864465522406995,1.04,1.1318700000000002,10.557633386700262
105629,21 23 39.83,-55 32 33.6,7.47,,203335.0,F8V,220378915.0,4.30477,6261.87,320.916496640618,-55.543017566322696,1.22,1.28774,10.74266728220632
114880,23 16 10.27,-59 46 50.4,7.88,,219395.0,F6V,262826499.0,4.26396,6233.86,349.042342219679,-59.78071056573141,1.21,1.34414,2.4083293887426116
99737,20 14 13.90,+35 21 42.8,7.56,1.0,192557.0,F6V,380721865.0,4.2264300000000015,6221.0,303.558040068317,35.3616702570474,1.2,1.39769,4.244232973470031
43880,08 56 19.96,-37 07 20.9,6.85,,76668.0,G1V,190856325.0,4.19524,6011.0,134.08267004426202,-37.1224847904316,1.11,1.3934,9.864346505271037
78709,16 04 04.03,+25 15 11.3,7.1,,144287.0,G8V,236316949.0,4.37552,5352.0,241.015336,25.254823,0.859000027179718,0.935219,4.993103795179365
107350,21 44 31.19,+14 46 20.0,5.96,,206860.0,G0V,301880196.0,4.46237,5927.14,326.13054155637,14.7719395342441,1.08,1.01056,12.260778833536778
66319,13 35 31.00,-16 55 26.1,7.97,,118186.0,G0V,294302344.0,4.3815300000000015,6137.27,203.87922788404398,-16.923949322174,1.16,1.1494799999999998,8.433446063801114
45705,09 19 04.43,-41 28 05.6,7.95,,80542.0,G2V,3845807.0,4.23841,5703.43,139.76831853324498,-41.4682798225675,1.02,1.27095,23.47412162116537
52462,10 43 28.42,-29 03 51.0,7.72,1.0,92945.0,K1V,188043641.0,4.57645,5105.0,160.867798467023,-29.0642859230977,0.86,0.7907890000000001,29.179920004461977
1599,00 20 01.91,-64 52 39.4,4.23,,1581.0,F9V,425935521.0,4.43038,5960.81,5.017821333739491,-64.8748082495563,1.09,1.05331,2.1890694856564705
45734,09 19 24.96,-77 38 37.0,8.0,,81485.0,G3V,452479048.0,4.15502,5730.0,139.852743196993,-77.6434307614301,1.02,1.3990200000000002,31.89120925290104
105606,21 23 22.62,-41 33 07.8,7.61,,203432.0,G8V,207077159.0,4.39256,5619.56,320.844020901652,-41.552514662823796,0.99,1.04851,8.653105207413823
110512,22 23 14.23,-25 50 31.4,7.87,,212231.0,G2V,441200937.0,4.15945,5774.1,335.810309106503,-25.842285230086397,1.03,1.39871,12.542372929688263
42695,08 42 06.65,-52 45 23.3,7.82,,74497.0,G3V,93912868.0,4.66,5718.0,130.527496409652,-52.756392510181705,0.980000019073486,1.39919,3.4438932779873928
171,00 02 09.65,+27 05 04.2,5.8,,224930.0,G3V,117956546.0,4.4542199999999985,5365.25,0.542565,27.082157,0.680000007152557,0.866258,19.15537643101426
33537,06 58 11.72,+22 28 32.3,6.94,,51419.0,G5V,58853031.0,4.47206,5732.0,104.54895889932199,22.4758844972489,1.02,0.971187,15.913347676460338
98589,20 01 32.71,-16 52 07.7,7.34,,189625.0,G5V,161522366.0,4.42082,5855.89,300.386667484824,-16.8689986708116,1.06,1.05021,5.726403972493188
85610,17 29 40.70,-49 47 23.6,7.82,,158059.0,F5V,368852105.0,4.6729998588562,6164.0,262.419671074623,-49.790088400666505,1.10699999332428,,5.076311129659437
103987,21 04 07.55,+02 59 43.4,7.31,,200580.0,F9V,419262941.0,4.03999996185303,5803.08,316.03074,2.994498,0.926999986171722,1.67731,16.413123893100657
76200,15 33 53.69,-31 01 08.3,7.96,,138549.0,G8V,309284002.0,4.48151,5564.66,233.47315645672,-31.019049573842203,0.98,0.941659,13.840224203871404
88972,18 09 37.65,+38 27 32.1,6.38,,166620.0,K2V,75946144.0,4.53205,4970.0,272.405901221776,38.4577767011301,0.82,0.812669,26.537467490232608
17147,03 40 21.66,-03 12 59.3,6.68,,22879.0,F9V,301564622.0,4.4036,5879.99,55.09193926009461,-3.2169791032135,1.07,1.07628,9.762653413490131
53099,10 51 46.34,-29 39 08.5,7.96,,94181.0,G1V,188245271.0,4.10642,6157.54,162.942787203167,-29.6524404439645,1.17,1.58459,8.224871877300055
113357,22 57 27.85,+20 46 07.3,5.45,,217014.0,G5V,139298196.0,4.31038,5758.0,344.366585071459,20.7688284003914,1.03,1.17561,10.573094920648726
89855,18 20 11.44,-45 55 18.7,7.34,,168060.0,G5V,89142278.0,3.98595,5577.48,275.047762361575,-45.922246192337,0.98,1.66599,12.276575030853985
57271,11 44 39.36,-29 53 06.0,7.97,,102071.0,K0V,32636530.0,4.53056,5328.0,176.16375334065899,-29.8848643299685,0.92,0.862275,14.414023195215382
36357,07 29 01.66,+31 59 36.3,7.73,,,K2V,239137106.0,4.62319,4950.0,112.25736958812,31.9938437298704,0.82,0.731721,32.35465753102343
81767,16 42 07.28,-29 07 29.1,7.84,,150437.0,G5V,206066249.0,4.20425,5811.8,250.530454521064,-29.124991960671306,1.05,1.34124,13.401995224849323
13081,02 48 08.97,+27 04 08.2,7.56,,17382.0,K1V,397368422.0,4.55641,5253.0,42.038127220777604,27.0686414117148,0.9,0.8278479999999999,12.411641706614747
32076,06 42 05.31,-15 12 53.8,6.97,,48286.0,F7V,333619257.0,4.40913,5922.8,100.52168359576,-15.2152532542293,1.08,1.07444,5.8621594053391615
9911,02 07 34.42,-00 36 59.7,6.88,,13043.0,G2V,250419029.0,4.16659,5859.0,31.8928039917481,-0.617418749192811,1.06,1.40731,6.4754424210706905
36640,07 32 05.82,-08 52 51.3,5.9,,59984.0,F5V,6677245.0,4.04539,5937.67,113.024012992249,-8.88132592955509,1.08,1.63324,6.965827709512975
32480,06 46 44.34,+43 34 37.3,5.24,,48682.0,G0V,307754027.0,4.30416,6039.0,101.68473981359199,43.5774285982676,1.12,1.2347,6.512206790181467
16085,03 27 12.20,-58 19 26.1,7.95,,21693.0,G8V,197792776.0,4.48536,5434.33,51.8020081892388,-58.323680079381504,0.95,0.923029,14.848641798494485
33671,06 59 43.40,-29 42 27.0,7.78,,52395.0,F7V,63355768.0,4.42986,6142.95,104.930817401737,-29.7078128270613,1.16,1.08725,13.161424903922192
94050,19 08 50.47,-42 25 40.1,7.89,2.0,177996.0,K1V,61275837.0,4.18192,5077.0,287.210344778343,-42.4281205065268,0.85,1.2381799999999998,32.28897404537211
116745,23 39 37.11,-72 43 13.3,7.09,,222237.0,K3V,277913391.0,4.6171,4751.57,354.905779708994,-72.7221548171558,0.76,0.709399,12.471813769190542
102521,20 46 34.31,-17 09 45.9,7.66,,197818.0,G5V,260005670.0,4.46934,5823.69,311.642786757388,-17.1628977654954,1.05,0.988459,0.21985383719685594
98845,20 04 23.55,+33 33 02.0,7.47,,190571.0,G8V,106130527.0,4.09071,4999.0,301.098196353071,33.550494316777204,1.26999998092651,4.46386,29.879530433685453
111892,22 39 55.34,-14 33 06.8,7.8,,214654.0,G0V,240720971.0,4.2918699999999985,6109.19,339.98074357812,-14.552325448259099,1.15,1.26895,22.341077226957697
80784,16 29 43.20,-18 40 48.8,7.93,,148577.0,G5V,205112178.0,4.19016,5698.14,247.43019106145096,-18.68078813948669,1.01,1.33695,8.108219201483324
83591,17 05 03.93,-05 03 49.5,7.7,,154363.0,K5V,142456308.0,4.63898,4359.9,256.264144407632,-5.06651061259869,0.68,0.654334,25.279498040034667
12777,02 44 11.69,+49 13 43.2,4.1,,16895.0,F7V,302158903.0,4.27031,6196.0,41.0499506176689,49.228450671029215,1.19,1.32328,6.68141356315823
1803,00 22 51.55,-12 12 34.5,6.39,1.0,1835.0,G3V,184281898.0,4.42566,5794.32,5.71578471383108,-12.2094367713972,1.04,1.0344799999999998,6.165359818744189
49769,10 09 32.09,-35 51 24.5,6.14,,88218.0,G1V,70829383.0,4.01981,5872.95,152.382365755123,-35.856775977166706,1.06,1.66641,2.493774338660875
90869,18 32 12.53,-26 29 46.3,7.95,,170768.0,G2V,226792634.0,4.29664,5984.92,278.05182986963297,-26.4964946914152,1.1,1.23427,14.734167720539691
52084,10 38 33.92,-17 53 13.8,7.87,,92215.0,F7V,386613049.0,4.00561,6131.17,159.641499285698,-17.887313332918104,1.16,1.77198,2.3049786959290772
55520,11 22 16.27,-36 29 09.8,7.96,,98857.0,F5V,152231928.0,4.0925699999999985,6317.93,170.567624732184,-36.4861040476702,1.24,1.65752,0.8126521150220687
75415,15 24 30.97,+37 20 49.5,6.51,,137392.0,G1V,233466076.0,4.6939997673034695,4840.06982421875,231.128676,37.347545,1.92999994754791,,13.152811956284864
72779,14 52 37.21,-25 27 16.2,7.89,,131183.0,G5V,139201.0,4.19716,5679.0,223.154508405098,-25.454764421354,1.01,1.3262200000000002,16.701404764328174
104604,21 11 22.80,-52 20 21.5,6.98,2.0,201427.0,F8V,79225651.0,3.88804,5755.0,317.845463030167,-52.33941247516379,1.09300005435944,1.91215,16.903240700374294
15784,03 23 25.05,-14 52 34.2,7.61,,21064.0,G1V,402135969.0,4.203869999999998,5964.27,50.85438396207971,-14.8759628908351,1.09,1.36713,8.222053958020544
74831,15 17 34.92,-49 23 35.5,7.97,,135538.0,F8V,131936885.0,4.24504,5935.72,229.394808752398,-49.393305559958286,1.08,1.29785,20.07446902600253
117367,23 47 52.20,+04 10 32.0,7.69,,223238.0,G2V,293367726.0,4.33387,5870.7,356.96835658345594,4.1754768273104,1.06,1.16078,6.578889659694701
23716,05 05 55.18,-13 54 49.9,7.87,,32915.0,K0V,169345404.0,4.13071,5619.0,76.480134392399,-13.913747869565,0.949999988079071,1.42144,30.665436079926828
33371,06 56 23.24,-57 34 33.4,7.69,,52063.0,G1V,279317755.0,4.08145,5933.19,104.09700898605,-57.576331835002,1.08,1.56683,1.433816472503212
17483,03 44 45.45,-38 49 05.3,7.51,,23576.0,G1V,165199850.0,4.38793,6016.27,56.1892844778725,-38.8180668483916,1.11,1.11617,3.9528853570619527
114790,23 15 09.42,-56 43 45.9,7.96,,219249.0,G5V,262818224.0,4.58404,5490.64,348.790339042564,-56.7292157847119,0.96,0.828226,20.566673544580137
4148,00 53 00.72,-30 21 25.2,7.15,,5133.0,K2V,66409287.0,4.60452,4921.0,13.2547297823599,-30.3569148512262,0.81,0.743047,24.792296831427254
94696,19 16 08.67,+26 52 07.0,7.3,,180615.0,F8V,403790376.0,3.80912,6213.15,289.03620929847403,26.868572014774102,1.2,2.25976,11.52670951129266
55210,11 18 21.55,-05 04 01.0,7.29,,98281.0,G8V,38086286.0,4.5357699999999985,5381.0,169.591714914256,-5.06730155186125,0.93,0.861769,21.85408929703305
90864,18 32 10.40,+13 44 10.6,7.2,,171067.0,G8V,50226706.0,4.51006,5669.54,278.043601936025,13.7365641773804,1.01,0.925048,18.964965846154826
682,00 08 25.69,+06 37 00.5,7.59,1.0,377.0,G2V,405187645.0,4.43857,5895.0,2.1072733740812097,6.61680227296907,1.07,1.03381,17.945806568814596
25544,05 27 39.53,-60 24 56.8,6.99,1.0,36435.0,G5V,149176305.0,4.58707,5486.57,81.9139681445041,-60.4159957109243,0.96,0.825341,21.718511515131155
10567,02 16 01.67,-36 28 17.4,7.5,,14119.0,F6V,152319089.0,4.38344,6361.38,34.0072132645353,-36.4717989036257,1.27,1.2001,3.1951316358821527
88348,18 02 30.61,+26 18 52.1,7.01,,164922.0,K0V,159019691.0,4.40699,5341.0,270.628593638559,26.313000941506505,0.92,0.994108,37.51105619878877
45320,09 14 10.67,-63 41 35.8,7.91,,79985.0,G1V,357982928.0,3.95129,5812.19,138.543959683087,-63.693030787093704,1.05,1.79467,5.482840701615304
92569,18 51 48.43,+03 01 52.9,7.51,,174719.0,G6V,226327470.0,4.57886,5638.79,282.951759918573,3.03102101487234,1,0.850361,2.4328943591706236
36874,07 34 50.33,+24 57 19.2,7.37,,60298.0,G2V,94920145.0,4.28664,5782.1,113.710041628405,24.954471902052397,1.04,1.21404,16.674524203994828
17409,03 43 47.41,+42 36 14.4,7.48,,23050.0,G2V,431871650.0,4.25525,5926.76,55.9487318380938,42.6033592018477,1.08,1.2826799999999998,1.3869376456113234
105184,21 18 27.08,-43 20 04.9,6.75,,202628.0,G5V,139112038.0,4.48577,5830.74,319.613622193009,-43.334651699838105,1.05,0.969939,2.3814002205857028
2832,00 35 54.88,+13 12 27.0,6.32,,3268.0,F7V,302190720.0,4.05285,6252.21,8.97834005254367,13.2070694013444,1.21,1.71396,3.580745181445851
28908,06 06 08.62,+35 23 18.4,6.12,,41330.0,G0V,400316888.0,4.20221,5904.09,91.53556398423041,35.3877387982274,1.07,1.35713,13.310728126165072
113579,23 00 19.22,-26 09 12.1,7.47,1.0,217343.0,G3V,270377865.0,4.505,5771.0,345.080363730104,-26.153751906594,1.03,0.939623,0.17532101365333524
27435,05 48 34.90,-04 05 38.7,5.97,,38858.0,G4V,176521059.0,4.51807,5735.0,87.1455839387586,-4.09464431585193,1.02,0.921079,23.07808410318909
16012,03 26 10.97,-30 37 06.1,7.88,,21411.0,G8V,142875660.0,4.5867900000000015,5466.99,51.54632443124479,-30.6178137735809,0.96,0.8256049999999999,27.855581971114354
10138,02 10 24.00,-50 49 31.1,6.12,,13445.0,K0V,220017951.0,4.58675,5188.5,32.6079960933086,-50.8237408986199,0.88,0.7904979999999999,16.071811953527483
