teff,logg,period
3698.0,4.94,33.12
4650.0,4.64,29.8
4795.0,4.63,29.01
3944.0,4.89,14.41
3948.0,4.84,30.17
5212.0,4.58,29.55
3965.0,4.84,29.95
3453.0,5.05,29.18
4743.0,4.63,29.8
4781.0,4.64,30.89
5501.0,4.23,15.06
4366.0,4.72,18.68
3868.0,4.91,23.82
3616.0,5.03,34.86
4029.0,4.86,26.51
5284.0,4.54,13.13
3620.0,4.99,21.09
3965.0,4.9,29.52
6134.0,4.2,10.69
3709.0,4.98,35.19
4849.0,4.6,14.86
3772.0,4.95,24.72
3646.0,5.0,34.72
3797.0,4.95,34.52
5055.0,4.6,29.15
4830.0,4.61,31.57
4108.0,4.8,19.54
3906.0,4.85,22.95
4383.0,4.72,16.75
3859.0,4.88,14.95
4108.0,4.78,29.27
3601.0,5.0,35.27
3834.0,4.89,20.11
5264.0,4.5,29.28
3922.0,4.86,32.06
5909.0,4.24,34.78
3665.0,4.97,32.16
3681.0,4.98,32.63
5342.0,4.55,25.58
5310.0,4.51,20.45
4255.0,4.74,27.17
3633.0,5.0,34.74
3598.0,5.01,32.69
4099.0,4.78,21.35
3513.0,5.01,29.84
3721.0,4.95,36.61
3931.0,4.86,35.84
3595.0,5.01,6.87
5596.0,4.45,21.1
3970.0,4.89,35.31
4076.0,4.8,18.78
5241.0,4.57,29.52
4708.0,4.63,24.18
4211.0,4.77,36.41
3540.0,4.99,20.34
4129.0,4.8,26.73
3976.0,4.85,35.88
3734.0,4.95,29.29
5814.0,4.37,23.22
3977.0,4.85,39.46
5473.0,4.41,12.47
5311.0,4.49,12.98
4233.0,4.75,7.22
3793.0,4.9,8.01
3781.0,4.9,3.73
3990.0,4.94,1.69
3527.0,5.03,1.55
3478.0,5.05,1.83
4075.0,4.78,2.52
3819.0,4.91,6.14
4072.0,4.79,10.05
4036.0,4.86,2.36
3911.0,4.84,2.37
5428.0,4.47,28.78
5626.0,4.43,13.0
3373.0,5.08,4.44
4075.0,4.82,30.96
3385.0,5.09,6.59
3586.0,5.0,1.36
3983.0,4.82,4.79
4020.0,4.8,15.66
4000.0,4.82,35.93
3816.0,4.9,26.7
4030.0,4.82,3.4
3581.0,4.99,1.82
5321.0,4.55,20.08
3896.0,4.87,6.72
5369.0,4.49,37.73
3586.0,5.0,1.99
3757.0,4.93,24.95
4299.0,4.74,4.33
5821.0,4.44,6.26
3723.0,4.94,3.03
4113.0,4.79,3.73
4134.0,4.78,6.08
3766.0,4.91,3.1
5861.0,4.25,2.43
3539.0,5.03,24.12
4203.0,4.77,12.02
3855.0,4.86,3.15
3876.0,4.85,7.23
3840.0,4.89,1.29
3796.0,4.91,1.91
5610.0,4.47,19.27
3581.0,5.0,1.64
3886.0,4.86,2.36
3620.0,4.99,36.02
4123.0,4.79,3.91
3631.0,4.97,1.43
5326.0,4.55,8.47
3577.0,5.01,2.04
3908.0,4.85,27.14
4218.0,4.77,3.12
5418.0,4.51,16.05
5643.0,4.44,2.77
4205.0,4.77,2.85
4121.0,4.79,32.68
3589.0,5.0,2.43
3576.0,5.03,3.39
4109.0,4.81,16.75
3550.0,5.01,1.83
3788.0,4.93,26.67
4053.0,4.81,17.13
5529.0,4.41,20.03
5662.0,4.36,30.32
3856.0,4.84,3.1
4110.0,4.8,5.14
5097.0,4.55,14.33
4162.0,4.78,26.57
5248.0,4.56,22.72
5504.0,4.38,20.87
3611.0,5.02,26.1
4068.0,4.81,31.69
3490.0,5.06,27.74
4792.0,4.62,24.74
5587.0,4.48,7.68
5144.0,4.53,11.31
3913.0,4.85,27.1
3504.0,5.09,27.55
3635.0,5.01,28.72
4206.0,4.77,30.77
3811.0,4.93,29.73
3903.0,4.86,5.24
3830.0,4.86,3.39
4010.0,4.82,22.14
4736.0,4.62,17.49
3885.0,4.88,18.64
3743.0,4.91,2.22
3569.0,4.99,20.7
5574.0,4.46,5.94
3820.0,4.89,4.83
6026.0,4.22,10.1
5591.0,4.47,7.15
3736.0,4.96,24.75
4068.0,4.81,19.15
5532.0,4.5,25.98
5967.0,4.36,7.69
4099.0,4.77,29.83
4607.0,4.64,18.57
3790.0,4.98,30.77
3609.0,5.01,42.66
4010.0,4.84,43.39
5411.0,4.52,19.0
4285.0,4.71,22.8
3939.0,4.87,36.39
4361.0,4.82,32.16
3845.0,4.86,24.79
4230.0,4.74,29.95
4206.0,4.75,24.28
3495.0,5.07,27.78
4125.0,4.77,28.09
3875.0,4.89,23.82
4055.0,4.81,16.01
3837.0,5.05,37.86
3559.0,5.05,28.73
5301.0,4.52,7.18
3987.0,4.84,13.35
5478.0,4.5,20.21
3911.0,4.85,29.29
4432.0,4.73,22.82
4945.0,4.62,28.76
4208.0,4.77,22.49
3666.0,5.03,39.71
4064.0,4.8,31.05
6073.0,4.22,13.68
4309.0,4.72,32.45
3468.0,5.1,31.16
5345.0,4.51,26.64
4254.0,4.74,27.05
3552.0,5.01,31.6
4783.0,4.62,13.25
4309.0,4.74,19.36
3621.0,4.98,21.8
3640.0,4.99,37.29
5380.0,4.51,9.2
6120.0,4.2,6.07
4427.0,4.71,3.66
4189.0,4.8,18.68
3869.0,4.91,26.16
4084.0,4.8,35.34
3520.0,5.01,43.16
3969.0,4.91,35.21
3818.0,4.89,20.44
5137.0,4.54,8.0
4163.0,4.8,24.26
4023.0,4.82,29.26
5540.0,4.59,26.31
3748.0,4.94,31.07
4012.0,4.85,23.71
5553.0,4.41,35.98
5139.0,4.57,43.75
5326.0,4.53,23.98
4650.0,4.63,31.22
3732.0,4.92,20.49
3839.0,4.88,28.21
5099.0,4.55,24.7
5485.0,4.47,22.43
5407.0,4.45,27.03
4012.0,4.84,17.69
4699.0,4.63,29.29
4674.0,4.64,30.54
4071.0,4.79,30.33
5025.0,4.57,11.04
3834.0,4.89,43.04
4007.0,4.82,29.56
4215.0,4.77,35.18
3440.0,5.1,14.72
5661.0,4.39,18.32
3858.0,4.9,36.17
3875.0,4.84,25.22
3647.0,4.99,42.48
4018.0,4.82,20.63
3743.0,4.91,35.94
4017.0,4.82,20.68
4472.0,4.69,26.36
5289.0,4.55,25.99
3595.0,5.02,27.65
4148.0,4.77,17.66
3923.0,4.84,31.46
3863.0,4.87,26.66
4104.0,4.8,24.47
3950.0,4.85,22.78
4129.0,4.77,18.59
3610.0,5.09,29.08
4166.0,4.75,27.33
3895.0,4.87,31.46
3980.0,4.82,20.67
5975.0,4.26,4.77
3561.0,5.08,36.82
3440.0,5.09,1.83
4034.0,4.81,19.08
3871.0,4.89,35.73
4171.0,4.76,22.98
4218.0,4.77,5.46
3830.0,4.88,43.63
3987.0,4.81,14.44
4063.0,4.79,27.21
3465.0,5.1,23.79
3674.0,4.94,24.27
3923.0,4.86,18.58
3982.0,4.82,27.14
5129.0,4.57,14.4
4112.0,4.77,33.75
4107.0,4.79,25.95
4166.0,4.75,31.04
4424.0,4.68,17.09
3940.0,4.83,14.41
4017.0,4.81,26.7
3914.0,4.84,17.33
3919.0,4.88,12.46
3530.0,5.02,3.23
4273.0,4.75,12.22
3580.0,5.0,39.77
4128.0,4.77,25.97
3974.0,4.81,6.49
4065.0,4.82,21.09
3967.0,4.85,26.39
4120.0,4.78,35.89
4227.0,4.79,41.96
3601.0,4.98,43.44
4153.0,4.77,14.5
5623.0,4.48,35.96
3962.0,4.85,43.19
4674.0,4.64,20.5
4034.0,4.8,13.16
3731.0,4.92,2.19
3933.0,4.84,28.21
3655.0,4.97,26.33
4206.0,4.75,2.52
5447.0,4.51,11.04
4601.0,4.66,28.83
4753.0,4.62,14.41
3975.0,4.9,29.03
5510.0,4.62,39.96
3844.0,4.91,26.05
3721.0,4.93,36.62
4096.0,4.82,26.71
3639.0,4.96,21.73
3892.0,4.94,37.62
4077.0,4.81,34.89
4338.0,4.72,22.77
3436.0,5.06,6.21
3961.0,4.82,34.14
4246.0,4.76,10.6
4267.0,4.74,19.0
4029.0,4.83,34.52
5249.0,4.61,29.64
4576.0,4.65,24.72
4715.0,4.63,25.11
3937.0,4.83,2.78
5391.0,4.54,7.25
4650.0,4.67,30.08
5205.0,4.45,11.89
4975.0,4.5,43.33
3919.0,4.88,20.07
4111.0,4.79,24.51
3851.0,4.94,26.12
4052.0,4.81,36.13
4721.0,4.74,39.81
4083.0,4.8,27.08
3976.0,4.84,27.1
4642.0,4.64,29.64
4065.0,4.8,26.33
4536.0,4.66,13.34
4672.0,4.64,11.57
4340.0,4.73,26.57
3663.0,4.95,32.1
3736.0,4.95,19.2
4130.0,4.78,26.18
4542.0,4.72,32.36
3650.0,4.95,18.84
5819.0,4.31,30.59
3509.0,5.03,2.91
5013.0,4.53,29.74
3605.0,5.01,30.27
4293.0,4.72,24.6
4278.0,4.73,24.99
4199.0,4.77,10.01
5011.0,4.58,26.02
4138.0,4.77,32.55
4018.0,4.82,29.83
4101.0,4.82,25.88
4125.0,4.78,5.39
3575.0,4.99,1.98
6212.0,4.3,7.13
3952.0,4.85,9.61
4226.0,4.75,28.58
5398.0,4.5,18.61
5600.0,4.39,19.08
4357.0,4.84,17.56
5135.0,4.56,14.32
4073.0,4.79,19.45
5135.0,4.58,31.49
4017.0,4.84,28.52
3817.0,4.9,24.79
3591.0,5.03,42.36
3666.0,4.97,18.75
3983.0,4.82,14.11
4092.0,4.78,26.23
3847.0,4.88,26.62
3969.0,4.82,18.54
3694.0,4.94,23.98
4018.0,4.82,24.3
3657.0,5.0,31.61
3936.0,4.86,33.87
3831.0,4.91,6.52
3634.0,4.98,33.44
5911.0,4.2,10.1
4177.0,4.77,20.3
3980.0,4.92,30.49
5090.0,4.56,20.84
3923.0,4.85,31.44
3924.0,4.86,35.47
5931.0,4.38,10.07
3944.0,4.85,38.99
5015.0,4.58,10.38
4557.0,4.65,29.95
3899.0,4.87,22.53
3610.0,4.98,34.18
5470.0,4.49,14.3
3535.0,5.02,36.12
3621.0,5.03,42.23
3911.0,4.87,32.04
3850.0,4.97,12.44
3984.0,4.91,35.52
3755.0,4.93,39.54
3998.0,4.83,34.51
4921.0,4.62,23.05
5404.0,4.54,20.94
5266.0,4.57,23.35
5244.0,4.63,9.29
4619.0,4.64,34.88
3805.0,4.9,28.88
4541.0,4.71,26.49
5309.0,4.51,34.28
4098.0,4.82,29.69
3907.0,4.86,18.76
4161.0,4.8,20.48
3743.0,4.98,24.65
3807.0,4.92,43.52
4457.0,4.7,15.85
4988.0,4.63,35.69
3728.0,4.98,32.02
5921.0,4.26,15.67
3993.0,4.84,17.07
3820.0,4.86,23.18
3886.0,4.88,22.23
5757.0,4.46,11.0
5999.0,4.33,8.02
4188.0,4.77,34.62
4139.0,4.78,26.6
4188.0,4.74,39.97
3995.0,4.85,12.08
3764.0,4.95,23.66
3879.0,4.85,6.61
6056.0,4.21,14.8
3580.0,5.02,36.44
3635.0,5.02,30.83
6082.0,4.54,35.68
4354.0,4.72,19.93
3596.0,5.04,5.13
5552.0,4.45,16.11
3969.0,4.86,4.28
3983.0,4.84,36.08
5880.0,4.33,10.06
3590.0,5.02,32.43
4582.0,4.66,24.27
3904.0,4.88,14.65
4536.0,4.67,15.62
3496.0,5.05,35.52
4536.0,4.65,42.0
5966.0,4.28,8.1
3812.0,4.95,26.85
4279.0,4.73,35.06
5941.0,4.21,11.18
5957.0,4.44,12.04
3918.0,4.88,29.75
3875.0,4.87,26.66
3623.0,4.99,36.48
4148.0,4.78,20.13
3808.0,4.91,36.94
5755.0,4.32,28.95
4415.0,4.71,26.31
4362.0,4.68,29.44
4164.0,4.77,35.31
4298.0,4.73,1.67
4320.0,4.73,27.98
4452.0,4.68,17.4
3808.0,4.91,24.55
4499.0,4.66,11.51
5756.0,4.44,40.09
4573.0,4.81,18.79
3891.0,4.92,34.4
3940.0,4.85,22.42
3952.0,4.86,24.17
3521.0,5.04,36.02
3726.0,4.93,28.92
4402.0,4.68,34.06
3740.0,4.97,34.4
3677.0,4.96,34.17
4108.0,4.8,4.26
3855.0,4.89,42.79
3942.0,4.87,31.95
3875.0,4.89,27.07
4098.0,4.81,24.41
5589.0,4.51,16.55
5435.0,4.51,11.11
3891.0,4.88,31.78
4031.0,4.84,43.03
3903.0,4.85,26.12
3346.0,5.09,28.42
5543.0,4.51,32.52
5180.0,4.55,10.35
3533.0,5.03,20.62
3688.0,4.96,26.46
4915.0,4.61,11.28
3439.0,5.07,35.43
3826.0,4.91,21.13
3699.0,4.97,25.09
4031.0,4.83,33.67
4690.0,4.63,19.46
3911.0,4.89,25.8
4003.0,4.82,7.85
5355.0,4.52,30.89
4004.0,4.84,24.4
5267.0,4.55,20.2
4051.0,4.8,29.35
5956.0,4.36,30.52
3649.0,4.99,34.66
5989.0,4.38,20.01
3967.0,4.83,29.98
4799.0,4.53,24.56
5578.0,4.39,26.3
3904.0,4.89,35.3
4749.0,4.64,12.49
3953.0,4.82,10.19
4109.0,4.84,30.87
5002.0,4.59,23.45
4196.0,4.75,3.3
3484.0,5.05,31.34
5898.0,4.34,29.33
4744.0,4.61,29.74
4028.0,4.82,34.72
3624.0,5.0,34.88
4010.0,4.84,26.01
4712.0,4.64,15.01
3999.0,4.84,42.5
4067.0,4.99,23.88
4087.0,4.85,31.1
5595.0,4.2,24.28
5577.0,4.52,32.55
5683.0,4.39,22.2
5550.0,4.4,25.33
3976.0,4.83,20.19
5615.0,4.43,22.34
5817.0,4.44,7.31
5162.0,4.58,8.03
5880.0,4.3,14.36
3936.0,4.86,12.05
3524.0,5.04,35.73
3817.0,4.9,35.25
3740.0,4.92,20.04
5386.0,4.52,18.57
3972.0,4.88,26.45
3551.0,5.03,22.78
5070.0,4.58,17.34
3948.0,4.87,22.8
4033.0,4.81,19.36
5618.0,4.38,21.54
3806.0,4.86,24.7
4119.0,4.78,29.11
4670.0,4.64,8.99
5052.0,4.57,23.48
3586.0,5.03,35.3
5735.0,4.43,23.58
5227.0,4.55,11.36
3959.0,4.88,22.69
5230.0,4.54,32.08
4172.0,4.8,34.7
3537.0,5.0,22.24
3612.0,4.98,32.04
4162.0,4.77,20.35
3977.0,4.82,13.22
5283.0,4.57,31.55
5039.0,4.57,10.5
3626.0,4.99,4.59
3942.0,4.83,26.76
4906.0,4.59,12.01
4921.0,4.63,26.28
5555.0,4.51,9.61
4114.0,4.78,13.3
3580.0,5.0,16.16
3961.0,4.82,18.73
3698.0,4.98,19.38
3954.0,4.98,27.49
5804.0,4.47,11.41
5142.0,4.59,30.9
5945.0,4.27,32.4
3569.0,5.05,29.61
4205.0,4.76,28.93
3512.0,5.0,24.38
3627.0,4.98,25.07
3669.0,4.97,30.66
3613.0,4.98,32.48
5052.0,4.53,24.92
3747.0,4.96,29.49
5941.0,4.25,1.83
4461.0,4.68,20.5
3893.0,4.86,34.75
4483.0,4.69,29.98
4714.0,4.66,24.39
4003.0,4.83,29.01
5314.0,4.5,34.27
3779.0,4.91,17.3
5230.0,4.56,34.99
3447.0,5.1,1.35
3564.0,5.0,29.67
6196.0,4.22,3.1
3615.0,5.03,33.93
5039.0,4.58,34.86
3416.0,5.09,29.84
5410.0,4.53,23.13
5566.0,4.45,17.04
3645.0,4.98,31.02
3720.0,4.91,30.68
3445.0,5.09,6.7
3906.0,4.85,19.1
4196.0,4.77,15.88
4084.0,4.81,26.87
3587.0,5.04,26.94
4038.0,4.82,7.78
5857.0,4.22,17.39
5625.0,4.42,15.5
3606.0,4.97,20.17
4083.0,4.88,17.74
4020.0,4.82,14.15
3548.0,5.04,21.92
5379.0,4.4,26.81
3892.0,4.89,21.98
5907.0,4.23,29.79
4805.0,4.7,14.23
5692.0,4.4,20.53
3600.0,4.97,23.18
4155.0,4.8,16.27
4147.0,4.84,29.78
4629.0,4.64,20.23
5360.0,4.47,22.91
4720.0,4.63,8.8
4950.0,4.61,1.55
3617.0,5.0,23.88
4659.0,4.65,22.47
3626.0,5.0,2.43
5033.0,4.6,26.33
4200.0,4.76,22.46
3611.0,4.97,32.17
3981.0,4.84,17.17
4628.0,4.65,29.9
3907.0,4.86,20.91
5020.0,4.59,36.26
3932.0,4.86,2.89
4266.0,4.74,14.28
5158.0,4.56,8.65
4060.0,4.83,23.23
5242.0,4.54,23.27
3816.0,4.9,24.28
4060.0,4.86,23.09
5372.0,4.52,28.41
4870.0,4.61,19.32
4247.0,4.76,18.48
5598.0,4.43,26.67
3679.0,4.99,28.4
5600.0,4.45,31.42
6060.0,4.25,8.8
4866.0,4.63,23.33
3701.0,4.95,32.92
3710.0,4.99,6.19
4697.0,4.62,34.5
3961.0,4.83,14.14
6118.0,4.28,4.62
6003.0,4.22,3.96
5501.0,4.53,6.58
5697.0,4.46,13.26
3977.0,4.84,42.21
3968.0,4.86,22.98
3874.0,4.87,18.45
4522.0,4.68,13.57
4048.0,4.84,34.82
5550.0,4.44,10.41
3530.0,5.06,10.36
3716.0,4.99,33.36
3794.0,4.91,32.74
3754.0,4.93,39.24
4174.0,4.78,21.14
5300.0,4.56,17.06
3648.0,5.0,26.16
3693.0,4.96,23.9
4649.0,4.64,8.69
3353.0,5.11,22.97
4902.0,4.63,15.56
3592.0,4.97,21.7
5352.0,4.63,31.96
5019.0,4.58,22.43
4170.0,4.78,8.73
3956.0,4.82,9.3
5710.0,4.43,7.27
3861.0,4.91,20.23
4090.0,4.77,21.02
4274.0,4.81,18.65
4084.0,5.0,2.17
4993.0,4.6,36.89
3837.0,4.91,22.85
4032.0,4.81,12.29
3623.0,5.0,22.89
5247.0,4.55,28.67
3893.0,4.89,29.54
4156.0,4.77,31.42
4273.0,4.73,13.12
4828.0,4.69,22.2
5570.0,4.45,13.69
4271.0,4.72,13.23
4301.0,4.72,17.11
5435.0,4.42,21.9
5265.0,4.57,27.52
5122.0,4.55,26.32
4093.0,4.8,33.68
4106.0,4.81,14.79
3866.0,4.88,30.76
5511.0,4.47,18.83
3509.0,5.03,8.17
4399.0,4.85,10.39
5034.0,4.59,20.36
4398.0,4.7,19.16
4567.0,4.64,13.31
5542.0,4.42,9.36
3747.0,5.02,20.18
3605.0,5.0,27.07
5764.0,4.62,24.44
3620.0,5.02,26.05
3920.0,4.86,33.15
4062.0,4.83,21.0
3751.0,4.94,18.73
5551.0,4.49,14.31
5532.0,4.39,6.55
4189.0,4.74,20.26
3820.0,4.87,15.82
5144.0,4.59,10.96
3656.0,4.99,21.14
3982.0,4.84,12.52
3719.0,4.96,39.85
5830.0,4.41,8.04
4977.0,4.63,32.2
4095.0,4.8,16.13
4195.0,4.77,11.07
4116.0,4.76,6.79
4618.0,4.64,34.74
5037.0,4.58,17.58
3769.0,4.93,29.86
5261.0,4.55,17.03
4089.0,4.83,24.7
3938.0,4.93,24.48
4555.0,4.65,7.43
5179.0,4.55,30.73
3635.0,4.99,16.12
5358.0,4.52,21.4
5630.0,4.52,14.74
5337.0,4.52,19.07
4919.0,4.59,22.72
5672.0,4.47,22.71
5603.0,4.43,15.71
4114.0,4.82,29.38
4823.0,4.51,15.9
3567.0,5.02,35.21
3998.0,4.82,18.43
4028.0,4.84,30.74
4523.0,4.67,20.34
3637.0,5.0,34.62
5306.0,4.57,6.17
4435.0,4.8,21.71
4510.0,4.68,25.93
5048.0,4.57,21.98
3964.0,4.81,22.04
4063.0,4.82,21.13
3971.0,4.83,34.2
5130.0,4.47,19.09
3592.0,5.01,3.57
3554.0,5.03,3.02
5725.0,4.24,16.45
5289.0,4.51,27.1
4184.0,4.8,2.79
4001.0,4.82,16.76
3806.0,4.92,15.78
3805.0,4.93,27.15
4547.0,4.69,32.77
5472.0,4.52,13.18
5393.0,4.53,7.86
6076.0,4.22,16.9
5468.0,4.29,31.41
3578.0,5.04,28.3
6006.0,4.21,20.39
5028.0,4.59,28.58
3785.0,4.9,28.79
5044.0,4.53,22.53
5460.0,4.43,28.13
4500.0,4.61,18.93
5744.0,4.44,7.77
3754.0,4.95,36.11
5762.0,4.38,12.48
5095.0,4.53,26.21
4032.0,4.81,18.72
3819.0,4.9,36.12
5060.0,4.59,28.42
5172.0,4.56,11.04
3768.0,4.91,31.07
4233.0,4.76,20.37
5385.0,4.48,22.68
4757.0,4.62,17.97
4500.0,4.68,17.13
3775.0,4.92,15.97
4686.0,4.64,17.34
5867.0,4.3,31.83
3659.0,4.97,36.32
4724.0,4.63,24.69
3638.0,5.0,36.68
5055.0,4.58,20.93
4093.0,4.82,21.83
3952.0,4.84,28.22
4643.0,4.65,13.07
3834.0,4.91,22.02
5530.0,4.34,4.39
5226.0,4.52,20.27
3702.0,4.96,32.45
5159.0,4.56,35.07
3880.0,4.85,20.27
4149.0,4.81,16.12
4475.0,4.68,9.42
3860.0,4.87,26.96
4905.0,4.59,28.18
3843.0,4.93,1.3
3953.0,4.84,13.0
5476.0,4.5,20.39
3823.0,4.92,29.96
3500.0,5.03,1.42
5429.0,4.52,5.61
5160.0,4.52,19.76
3875.0,4.88,16.99
3981.0,4.87,20.93
4001.0,4.87,19.24
4028.0,4.88,17.01
4001.0,4.85,20.46
5879.0,4.27,10.45
3737.0,4.94,36.83
5417.0,4.51,18.56
3772.0,4.95,29.73
4213.0,4.75,31.43
3651.0,4.97,30.73
4050.0,4.79,16.05
3893.0,4.88,17.59
3830.0,4.97,37.35
5405.0,4.5,12.18
3978.0,4.83,17.36
3965.0,4.81,26.56
4314.0,4.76,35.26
5838.0,4.36,26.89
5379.0,4.54,10.32
5807.0,4.33,8.59
5173.0,4.52,33.44
5133.0,4.58,15.99
5923.0,4.27,26.77
4554.0,4.66,35.97
4382.0,4.73,18.53
3907.0,4.88,37.1
3939.0,4.84,35.33
3913.0,4.87,29.72
3626.0,5.01,34.73
5244.0,4.53,11.38
3702.0,4.93,29.44
4953.0,4.59,17.04
5444.0,4.33,22.37
3907.0,4.95,1.98
4045.0,4.86,33.61
5975.0,4.3,25.24
5609.0,4.45,6.75
3809.0,4.88,26.12
3617.0,4.99,5.19
3720.0,4.93,22.44
3736.0,4.92,30.77
3789.0,4.91,31.88
4176.0,4.77,20.1
5676.0,4.3,32.0
4219.0,4.76,16.77
4720.0,4.64,20.64
4431.0,4.7,13.45
4317.0,4.73,25.75
3996.0,4.81,27.82
4847.0,4.61,27.41
5481.0,4.48,8.4
5143.0,4.58,24.88
4705.0,4.66,28.8
4079.0,4.8,38.85
3909.0,4.88,36.06
3631.0,5.01,27.49
5620.0,4.42,16.89
3581.0,5.01,15.2
5312.0,4.53,11.42
3723.0,4.91,29.92
5120.0,4.58,12.32
3980.0,4.84,15.71
3924.0,4.87,4.64
4718.0,4.64,35.48
3877.0,4.88,26.01
4408.0,4.71,23.75
4892.0,4.56,26.34
3704.0,4.97,33.62
3671.0,4.98,17.32
5403.0,4.52,33.03
4650.0,4.66,33.68
5288.0,4.52,11.22
3734.0,4.95,20.54
4530.0,4.66,22.8
5012.0,4.6,22.34
3982.0,4.82,29.78
5575.0,4.47,11.12
4074.0,4.82,20.36
3872.0,4.86,27.31
5774.0,4.41,26.44
4930.0,4.59,11.78
5731.0,4.38,29.07
3985.0,4.81,15.57
3865.0,4.85,20.76
5146.0,4.58,14.08
4522.0,4.66,31.38
4387.0,4.72,27.09
3864.0,4.87,23.09
4934.0,4.59,34.0
4123.0,4.8,28.82
6022.0,4.22,43.07
6135.0,4.21,18.71
4478.0,4.69,29.79
4033.0,4.84,34.52
4220.0,4.82,27.44
3899.0,4.85,20.01
3992.0,4.83,35.64
4525.0,4.64,30.98
3654.0,5.0,5.2
4012.0,4.82,14.67
4181.0,4.77,16.87
5028.0,4.62,17.29
5463.0,4.5,27.97
3972.0,4.85,1.54
3893.0,4.88,35.37
5362.0,4.51,16.97
4792.0,4.65,3.01
5192.0,4.57,31.27
4020.0,4.81,27.22
4285.0,4.74,16.82
3481.0,5.07,13.63
4190.0,4.77,15.53
3758.0,4.92,26.38
5935.0,4.21,24.09
4966.0,4.6,17.21
3657.0,4.99,31.62
4110.0,4.77,26.92
5025.0,4.58,11.91
6060.0,4.35,2.67
3712.0,4.9,32.11
4480.0,4.69,24.21
4218.0,4.75,12.01
5968.0,4.24,8.28
3566.0,5.02,18.51
3461.0,5.07,35.61
3893.0,4.87,16.64
4561.0,4.66,31.39
4465.0,4.74,18.83
5256.0,4.5,21.65
4312.0,4.74,15.97
5094.0,4.53,14.54
4233.0,4.74,32.0
4032.0,4.83,19.91
5384.0,4.47,9.64
4734.0,4.62,34.56
5406.0,4.49,7.39
4876.0,4.6,13.04
4029.0,4.82,33.97
5107.0,4.57,18.6
3571.0,4.98,19.2
4184.0,4.76,22.2
3990.0,4.82,14.14
3561.0,5.01,2.21
4096.0,4.78,3.31
4990.0,4.54,23.08
5282.0,4.51,26.97
3985.0,4.83,27.18
4014.0,4.81,15.77
4356.0,4.72,26.77
3735.0,4.97,20.86
5134.0,4.52,26.67
4066.0,4.8,13.37
4304.0,4.77,34.05
5151.0,4.55,10.47
4520.0,4.67,22.87
4003.0,4.81,22.83
5321.0,4.53,30.51
3977.0,4.82,12.05
3877.0,5.0,9.74
4269.0,4.74,20.61
5046.0,4.58,31.07
4837.0,4.57,10.17
3697.0,4.92,13.74
3612.0,4.99,1.86
5600.0,4.47,15.86
4091.0,4.99,35.69
5639.0,4.35,9.6
4535.0,4.67,22.14
4568.0,4.65,14.4
4482.0,4.74,23.02
5289.0,4.54,7.01
4633.0,4.64,43.9
5391.0,4.57,15.81
4168.0,4.78,18.29
4053.0,4.8,28.75
4566.0,4.64,29.51
4973.0,4.58,19.94
4459.0,4.69,36.37
5108.0,4.59,30.91
5392.0,4.53,19.29
4585.0,4.66,12.91
3739.0,4.89,37.01
4874.0,4.61,7.68
3949.0,4.87,31.54
5784.0,4.35,14.52
3869.0,4.87,18.43
4131.0,4.86,37.26
5703.0,4.43,15.92
3987.0,4.81,14.72
4057.0,4.82,15.65
4785.0,4.61,24.45
5380.0,4.52,20.29
4711.0,4.64,15.6
4137.0,4.78,24.01
4364.0,4.7,26.21
5102.0,4.55,15.72
4897.0,4.67,35.48
4119.0,4.78,18.91
4198.0,4.76,17.22
5111.0,4.49,20.83
3820.0,4.89,20.03
3851.0,4.92,24.22
4206.0,4.77,13.15
6046.0,4.38,12.53
3631.0,4.98,19.18
3693.0,4.94,24.83
4987.0,4.59,29.93
4995.0,4.58,10.99
3918.0,5.02,32.2
4011.0,4.92,24.67
3929.0,4.91,17.61
4097.0,4.8,13.43
3903.0,4.88,17.11
3598.0,4.98,21.73
4542.0,4.66,43.64
4115.0,4.79,29.46
3704.0,4.97,22.94
3897.0,4.88,24.06
5919.0,4.23,18.77
5317.0,4.55,20.59
3655.0,5.03,9.99
3541.0,5.05,1.36
5387.0,4.53,27.12
4002.0,4.89,37.34
4915.0,4.61,2.54
5996.0,4.26,19.27
3821.0,4.87,35.35
5103.0,4.58,20.63
5040.0,4.66,13.71
4672.0,4.64,30.69
4047.0,4.83,19.28
3912.0,4.85,33.3
3619.0,5.01,15.71
3915.0,4.85,21.86
6113.0,4.21,8.84
3540.0,5.04,30.58
3637.0,4.97,29.62
4039.0,4.82,14.85
3716.0,5.02,22.86
3995.0,4.81,21.99
3947.0,4.84,20.56
4041.0,4.8,41.88
3618.0,4.98,28.51
5194.0,4.61,19.4
3657.0,4.95,25.77
4042.0,4.82,25.0
3901.0,4.88,27.15
3645.0,4.97,35.47
3543.0,5.03,6.55
3971.0,4.85,23.14
4100.0,4.79,19.35
4867.0,4.71,16.35
6036.0,4.26,13.31
4968.0,4.61,24.12
4032.0,4.82,31.22
4630.0,4.65,22.82
3859.0,4.85,15.87
3651.0,4.99,20.6
3917.0,4.91,26.8
4355.0,4.72,11.3
4015.0,4.82,31.09
4072.0,4.84,20.3
3438.0,5.07,30.74
3887.0,4.87,23.09
3610.0,5.03,28.53
5038.0,4.59,29.09
4950.0,4.6,26.43
4651.0,4.65,26.6
4398.0,4.71,22.48
3404.0,5.09,31.72
3676.0,4.98,32.72
