,teff,logg,period
26020,4587.0,4.37,10.114
26021,6088.0,4.0,19.118
26022,6228.0,4.32,5.845
26023,5261.0,4.39,24.183
26024,5896.0,4.63,12.413
26025,5917.0,4.44,8.892
26026,4741.0,4.36,30.29
26027,6429.0,4.19,11.506
26028,5274.0,4.47,22.566
26029,5938.0,4.17,4.172
26030,5568.0,4.43,22.487
26031,5940.0,4.35,8.493
26032,5469.0,4.64,23.305
26033,5154.0,4.66,26.002
26034,5801.0,4.49,3.024
26035,5716.0,5.07,17.283
26036,6043.0,4.7,15.364
26037,5371.0,4.24,15.616
26038,5629.0,4.39,28.25
26039,6256.0,4.47,3.57
26040,4581.0,4.47,2.133
26041,5596.0,4.74,19.788
26042,5771.0,4.25,5.33
26043,5130.0,4.34,27.167
26044,5732.0,4.79,23.458
26045,5167.0,4.62,26.227
26046,6248.0,4.74,8.419
26047,4989.0,4.49,26.884
26048,5652.0,4.55,2.919
26049,4943.0,4.24,33.314
26050,5242.0,4.48,23.949
26051,5433.0,4.5,24.061
26052,5086.0,4.62,23.88
26053,5400.0,3.84,21.709
26054,5552.0,4.48,17.598
26055,5187.0,4.66,16.069
26056,5261.0,4.26,26.128
26057,6072.0,4.41,32.831
26058,5539.0,4.79,11.211
26059,4882.0,4.88,17.113
26060,5132.0,4.32,22.117
26061,6002.0,4.35,5.668
26062,5677.0,4.53,7.968
26063,6217.0,4.35,0.905
26064,5881.0,4.53,3.354
26065,5411.0,4.0,18.077
26066,4644.0,4.21,34.784
26067,5586.0,4.6,23.121
26068,4913.0,4.39,0.86
26069,4752.0,4.58,33.93
26070,5172.0,4.44,18.925
26071,4619.0,4.65,24.364
26072,5220.0,4.45,11.556
26073,4704.0,4.51,9.881
26074,4766.0,4.44,25.494
26075,5437.0,4.37,1.174
26076,5623.0,4.2,1.173
26077,4629.0,4.5,29.724
26078,5192.0,4.58,18.53
26079,4643.0,4.28,11.503
26080,4889.0,4.47,24.668
26081,5420.0,4.55,50.284
26082,5069.0,4.68,11.023
26083,5081.0,4.34,35.749
26084,5938.0,4.54,33.529
26085,4414.0,4.62,27.977
26086,5155.0,4.45,26.778
26087,4586.0,4.39,25.24
26088,4571.0,4.6,28.851
26089,4901.0,4.57,14.076
26090,5800.0,4.54,22.181
26091,5646.0,4.21,17.946
26092,4536.0,4.46,31.465
26093,5001.0,4.48,38.444
26094,4868.0,4.43,24.536
26095,5470.0,4.52,14.051
26096,5438.0,4.72,29.823
26097,5143.0,4.83,32.128
26098,5204.0,4.46,15.883
26099,5776.0,4.45,12.612
26100,6453.0,4.18,0.49
26101,5103.0,4.62,23.072
26102,4933.0,4.95,24.169
26103,4946.0,4.49,25.037
26104,4835.0,4.45,36.595
26105,4580.0,4.34,11.157
26106,5960.0,4.5,13.129
26107,5016.0,4.56,17.161
26108,5217.0,4.86,23.359
26109,5211.0,4.62,0.715
26110,5551.0,4.64,3.541
26111,5792.0,4.81,19.279
26112,5339.0,4.85,20.996
26113,6335.0,4.46,6.214
26114,5447.0,4.73,10.499
26115,5169.0,4.49,23.382
26116,4941.0,4.38,28.414
26117,5152.0,4.52,8.144
26118,6294.0,4.17,7.2
26119,5703.0,4.46,4.467
26120,5366.0,4.39,15.547
26121,5976.0,4.54,19.086
26122,4755.0,4.72,23.537
26123,5612.0,4.61,17.195
26124,4746.0,4.35,32.411
26125,4444.0,4.54,34.66
26126,6285.0,4.21,14.076
26127,5270.0,4.46,11.871
26128,5947.0,4.37,19.0
26129,5039.0,4.4,14.986
26130,5794.0,4.5,20.255
26131,5256.0,4.88,19.667
26132,4643.0,4.78,23.548
26133,5975.0,4.44,3.019
26134,4983.0,4.19,4.514
26135,4984.0,3.87,20.278
26136,4901.0,4.33,37.067
26137,4835.0,4.29,26.684
26138,5003.0,4.39,29.705
26139,4835.0,4.79,21.507
26140,5907.0,4.37,5.257
26141,5572.0,4.67,11.248
26142,4944.0,4.72,32.43
26143,5119.0,4.58,13.556
26144,5939.0,4.47,10.863
26145,5744.0,4.89,19.618
26146,6067.0,4.46,15.644
26147,5341.0,4.31,12.214
26148,4910.0,3.84,2.249
26149,4415.0,4.45,17.072
26150,5464.0,4.83,15.418
26151,6096.0,4.64,10.325
26152,5573.0,4.37,13.235
26153,5024.0,4.32,35.818
26154,5682.0,4.09,31.827
26155,5735.0,4.38,13.394
26156,6330.0,4.64,1.975
26157,5617.0,4.37,21.568
26158,4825.0,4.53,17.95
26159,5296.0,4.69,13.668
26160,5400.0,4.6,9.491
26161,4541.0,4.43,19.413
26162,4736.0,4.45,31.126
26163,4440.0,4.58,31.025
26164,5709.0,4.46,5.084
26165,5574.0,4.98,7.16
26166,6212.0,4.47,10.242
26167,5372.0,4.07,29.437
26168,6454.0,4.46,4.182
26169,5120.0,4.6,10.836
26170,5596.0,4.71,20.896
26171,4429.0,4.65,20.491
26172,4471.0,4.66,31.502
26173,4875.0,4.88,12.85
26174,5881.0,4.41,16.928
26175,5795.0,4.62,13.696
26176,5214.0,4.71,33.782
26177,5673.0,4.39,10.393
26178,5160.0,4.49,31.315
26179,4962.0,4.42,21.81
26180,5805.0,4.96,4.017
26181,6416.0,4.75,4.355
26182,5285.0,4.32,10.027
26183,5261.0,4.42,10.226
26184,4711.0,4.51,15.697
26185,6344.0,4.35,4.545
26186,5015.0,4.51,1.418
26187,5561.0,4.23,16.966
26188,5500.0,4.45,16.332
26189,5199.0,4.44,11.353
26190,4934.0,3.95,21.895
26191,5229.0,4.38,10.74
26192,5448.0,4.47,9.79
26193,5059.0,4.69,8.09
26194,6054.0,4.75,9.173
26195,4951.0,4.67,26.894
26196,5744.0,4.9,10.476
26197,6200.0,4.25,5.145
26198,5005.0,4.62,11.87
26199,5176.0,4.82,20.611
26200,5458.0,4.77,16.63
26201,5596.0,4.63,5.219
26202,5428.0,4.67,24.665
26203,4954.0,4.65,30.171
26204,4955.0,4.9,27.804
26205,5975.0,4.18,11.77
26206,5264.0,4.77,10.915
26207,5192.0,4.54,11.206
26208,6229.0,4.4,8.348
26209,4838.0,4.3,30.958
26210,4963.0,4.36,15.623
26211,5050.0,4.65,29.139
26212,6052.0,4.5,2.381
26213,6279.0,4.56,13.293
26214,5656.0,5.13,11.176
26215,6042.0,4.44,19.558
26216,5240.0,4.72,21.572
26217,5143.0,4.85,12.008
26218,6202.0,4.59,9.205
26219,5961.0,4.56,17.91
26220,5337.0,4.33,24.494
26221,4833.0,4.43,25.766
26222,5620.0,4.83,5.525
26223,5244.0,4.89,26.987
26224,5912.0,4.46,6.853
26225,5213.0,4.67,19.58
26226,4477.0,4.56,33.296
26227,6064.0,4.2,19.82
26228,5475.0,5.0,4.837
26229,5513.0,4.3,49.034
26230,5184.0,4.6,24.788
26231,6294.0,4.54,3.587
26232,5209.0,4.23,63.355
26233,5776.0,4.58,11.414
26234,5439.0,4.58,6.664
26235,4819.0,4.57,10.306
26236,5431.0,4.86,18.584
26237,5505.0,4.8,20.944
26238,6052.0,4.31,6.327
26239,5792.0,4.53,2.562
26240,5449.0,4.38,28.86
26241,5194.0,4.54,21.928
26242,5802.0,4.38,11.996
26243,5033.0,4.04,34.257
26244,5278.0,4.62,21.304
26245,5126.0,4.64,30.486
26246,5059.0,3.81,59.21
26247,6259.0,4.79,5.195
26248,5276.0,4.68,7.259
26249,5393.0,4.81,21.17
26250,4742.0,4.36,31.703
26251,4606.0,4.47,29.173
26252,5087.0,4.66,22.147
26253,6413.0,4.34,1.541
26254,6362.0,4.49,3.246
26255,5323.0,4.6,10.772
26256,6188.0,4.66,6.782
26257,5822.0,4.42,19.193
26258,5556.0,4.88,19.72
26259,5307.0,4.41,25.146
26260,5997.0,4.45,16.886
26261,5200.0,4.67,17.494
26262,6382.0,4.74,3.383
26263,4424.0,4.81,38.201
26264,5792.0,4.47,10.292
26265,5168.0,4.48,7.294
26266,6030.0,4.64,12.23
26267,5005.0,4.47,15.971
26268,5795.0,4.45,19.522
26269,6136.0,4.43,7.938
26270,4773.0,4.53,26.348
26271,5927.0,4.65,12.264
26272,4863.0,4.47,13.82
26273,5807.0,4.58,7.633
26274,6240.0,4.72,12.634
26275,5688.0,3.96,6.119
26276,5432.0,4.27,13.435
26277,5406.0,4.84,17.972
26278,5538.0,4.8,5.18
26279,6041.0,4.43,12.117
26280,5098.0,4.4,39.198
26281,5021.0,4.37,26.256
26282,4446.0,4.89,28.914
26283,5639.0,4.41,4.281
26284,5208.0,4.47,28.691
26285,5347.0,4.42,21.341
26286,5501.0,5.02,10.282
26287,4953.0,4.25,28.681
26288,6347.0,4.61,0.805
26289,5021.0,4.27,21.892
26290,5620.0,4.18,21.582
26291,5195.0,4.35,28.74
26292,5412.0,4.34,14.881
26293,5386.0,3.82,6.681
26294,6152.0,4.32,8.014
26295,5172.0,4.17,16.999
26296,5479.0,4.51,18.694
26297,5391.0,4.59,25.496
26298,5066.0,3.78,17.495
26299,5028.0,4.14,8.836
26300,5090.0,4.36,1.191
26301,4651.0,4.41,22.759
26302,5669.0,4.8,17.682
26303,5079.0,4.64,14.074
26304,5489.0,4.16,24.012
26305,6215.0,4.25,1.857
26306,5295.0,4.38,13.308
26307,5989.0,4.42,8.07
26308,4909.0,4.66,16.631
26309,4823.0,4.6,8.653
26310,5944.0,4.44,9.409
26311,5599.0,4.61,6.098
26312,4485.0,4.53,18.696
26313,5305.0,4.64,18.688
26314,4796.0,4.62,22.383
26315,5313.0,4.51,24.29
26316,5275.0,4.64,21.204
26317,5586.0,4.63,10.918
26318,5932.0,4.62,14.381
26319,5674.0,4.35,19.647
26320,4773.0,4.42,23.718
26321,5158.0,4.61,11.054
26322,5801.0,4.44,8.679
26323,6374.0,4.29,9.404
26324,5196.0,4.81,12.286
26325,6140.0,4.21,14.23
26326,5334.0,4.53,19.095
26327,5868.0,4.71,20.526
26328,6063.0,4.56,3.792
26329,6343.0,4.17,5.292
26330,6061.0,4.3,21.35
26331,5686.0,4.2,20.28
26332,5245.0,4.42,27.608
26333,5324.0,4.41,26.329
26334,5678.0,4.32,12.195
26335,4594.0,4.49,13.873
26336,5387.0,4.71,28.714
26337,4818.0,4.36,30.382
26338,5478.0,4.63,16.603
26339,5289.0,4.62,15.993
26340,5042.0,4.31,17.508
26341,6113.0,4.01,16.769
26342,5871.0,4.46,12.937
26343,6151.0,4.6,2.235
26344,4666.0,4.54,14.826
26345,5045.0,4.43,11.84
26346,5563.0,4.82,18.364
26347,5952.0,4.86,9.759
26348,4948.0,4.34,23.507
26349,5800.0,4.39,11.34
26350,5276.0,4.48,11.978
26351,4823.0,4.46,20.114
26352,4787.0,4.72,31.556
26353,5342.0,4.58,25.346
26354,5250.0,4.69,7.835
26355,5734.0,4.71,17.524
26356,5900.0,4.52,11.017
26357,5516.0,4.8,25.676
26358,4890.0,4.71,17.811
26359,5999.0,4.52,0.427
26360,5006.0,4.72,31.989
26361,5701.0,4.52,23.147
26362,6127.0,4.63,9.845
26363,5391.0,4.46,26.78
26364,5726.0,4.53,10.724
26365,5526.0,4.45,20.392
26366,5910.0,4.5,7.564
26367,4642.0,4.59,18.396
26368,5409.0,4.75,25.515
26369,5474.0,4.64,15.093
26370,4922.0,4.11,23.795
26371,5356.0,4.7,15.13
26372,5564.0,4.28,3.296
26373,5833.0,4.64,16.713
26374,5897.0,4.54,9.451
26375,4743.0,4.62,25.78
26376,6163.0,4.41,6.06
26377,5297.0,4.69,28.264
26378,4512.0,4.36,37.143
26379,5588.0,4.74,20.646
26380,5365.0,4.38,22.805
26381,4607.0,4.18,9.251
26382,5751.0,4.5,9.756
26383,6263.0,4.35,15.166
26384,5717.0,4.66,15.742
26385,5367.0,4.72,18.299
26386,5311.0,4.88,26.435
26387,5104.0,4.5,29.669
26388,6080.0,4.74,1.414
26389,5411.0,3.73,10.324
26390,5083.0,4.46,2.297
26391,4543.0,4.49,33.242
26392,5734.0,4.9,19.392
26393,5504.0,4.96,20.089
26394,5218.0,4.8,20.784
26395,5681.0,4.59,65.157
26396,4839.0,4.76,25.766
26397,4956.0,4.74,17.119
26398,5070.0,4.53,20.137
26399,4619.0,4.55,5.459
26400,6074.0,4.75,13.237
26401,5414.0,4.71,26.227
26402,5507.0,4.76,9.534
26403,5809.0,4.8,17.595
26404,6303.0,4.7,7.637
26405,5329.0,4.47,9.75
26406,5400.0,4.56,10.119
26407,5534.0,4.48,25.556
26408,4902.0,4.37,28.795
26409,5537.0,4.42,27.55
26410,5985.0,4.64,12.267
26411,5364.0,4.54,7.037
26412,5027.0,5.02,28.331
26413,5171.0,4.97,10.916
26414,5366.0,4.76,10.648
26415,6091.0,4.47,4.548
26416,6176.0,4.44,13.637
26417,5606.0,4.6,9.907
26418,4928.0,4.4,26.902
26419,4899.0,4.06,10.272
26420,5316.0,4.54,27.244
26421,6022.0,4.46,13.638
26422,5164.0,4.95,0.617
26423,5348.0,4.71,41.336
26424,6484.0,4.41,17.965
26425,5561.0,5.05,17.935
26426,5579.0,5.02,11.678
26427,6334.0,4.5,46.06
26428,6220.0,4.52,3.811
26429,5303.0,4.93,11.113
26430,5911.0,4.05,15.019
26431,5627.0,4.57,21.168
26432,6025.0,4.43,9.453
26433,5538.0,4.73,20.906
26434,4899.0,4.64,2.559
26435,5930.0,4.55,8.111
26436,5109.0,3.86,10.831
26437,5357.0,4.75,23.284
26438,5337.0,4.72,10.545
26439,4740.0,4.5,15.484
26440,4619.0,4.81,36.42
26441,6332.0,4.43,8.912
26442,5460.0,4.72,24.267
26443,5809.0,4.56,22.401
26444,4717.0,4.4,32.452
26445,4676.0,4.43,22.278
26446,5090.0,4.52,17.901
26447,5297.0,4.8,8.985
26448,5847.0,4.48,19.727
26449,6218.0,4.14,2.62
26450,5494.0,4.65,27.694
26451,6314.0,4.26,4.102
26452,5626.0,4.03,20.992
26453,5374.0,4.69,14.123
26454,5612.0,4.73,0.442
26455,5450.0,4.84,27.228
26456,5623.0,4.55,10.71
26457,5025.0,4.52,30.867
26458,4869.0,4.4,32.926
26459,6083.0,4.45,24.367
26460,5631.0,4.73,19.739
26461,6157.0,4.65,11.432
26462,5430.0,4.9,20.809
26463,5175.0,4.78,13.884
26464,5911.0,4.58,6.414
26465,6414.0,4.3,4.029
26466,5234.0,4.82,7.278
26467,4611.0,4.65,16.439
26468,5935.0,4.49,4.909
26469,5169.0,4.55,33.674
26470,5435.0,4.78,22.073
26471,4992.0,4.6,8.342
26472,6167.0,4.61,9.869
26473,6231.0,4.2,2.098
26474,5616.0,4.36,30.417
26475,6119.0,4.3,4.301
26476,4831.0,4.31,38.385
26477,5066.0,4.68,21.188
26478,4809.0,4.56,23.211
26479,5632.0,4.73,29.105
26480,6238.0,4.51,3.649
26481,5070.0,4.55,17.487
26482,5000.0,4.42,21.897
26483,5965.0,4.48,7.612
26484,6102.0,4.5,11.077
26485,6158.0,4.69,5.341
26486,5523.0,4.38,10.613
26487,5590.0,4.33,15.128
26488,6150.0,4.2,1.291
26489,5426.0,4.51,11.174
26490,5813.0,4.64,6.01
26491,5498.0,4.9,25.321
26492,5782.0,4.73,18.973
26493,5809.0,4.57,10.362
26494,5257.0,4.73,18.121
26495,6413.0,4.54,9.917
26496,5975.0,4.67,11.879
26497,6082.0,4.47,8.926
26498,5567.0,4.64,1.976
26499,6184.0,4.36,4.157
26500,5540.0,4.71,3.941
26501,5310.0,4.49,2.683
26502,5236.0,4.68,5.331
26503,4834.0,4.44,23.9
26504,5032.0,4.3,45.8
26505,5381.0,4.93,25.287
26506,5858.0,4.58,14.691
26507,5941.0,4.58,5.071
26508,4893.0,4.5,17.773
26509,4976.0,4.62,36.438
26510,5683.0,4.58,20.859
26511,4976.0,4.82,30.783
26512,5359.0,4.64,26.594
26513,6361.0,4.2,5.162
26514,4997.0,4.37,9.065
26515,6002.0,4.44,7.726
26516,5356.0,4.85,18.278
26517,5274.0,4.7,27.391
26518,5081.0,4.57,9.622
26519,5277.0,4.59,27.183
26520,5832.0,4.69,13.885
26521,5785.0,4.53,14.243
26522,4657.0,4.43,24.976
26523,6493.0,4.06,1.131
26524,5495.0,3.95,4.404
26525,6471.0,4.24,1.4
26526,5054.0,4.52,30.224
26527,5652.0,4.21,6.327
26528,5549.0,4.62,2.464
26529,6229.0,4.23,6.253
26530,5355.0,4.47,22.987
26531,5033.0,4.46,19.986
26532,5403.0,4.9,21.914
26533,4846.0,4.47,23.083
26534,4818.0,4.56,30.945
26535,4542.0,4.71,27.146
26536,5969.0,4.38,15.447
26537,6138.0,4.32,10.057
26538,5249.0,4.43,15.077
26539,5646.0,4.55,11.101
26540,5004.0,4.44,14.141
26541,5265.0,4.51,24.053
26542,5656.0,4.31,22.406
26543,5264.0,4.38,0.339
26544,5782.0,4.38,19.717
26545,6121.0,4.33,9.226
26546,4980.0,4.51,35.311
26547,5052.0,4.5,37.098
26548,4843.0,4.56,21.439
26549,5561.0,4.66,20.759
26550,5063.0,4.61,18.09
26551,5306.0,4.59,27.248
26552,5446.0,4.93,13.752
26553,6203.0,4.51,5.123
26554,4817.0,4.52,3.114
26555,5521.0,4.56,28.257
26556,5872.0,4.33,9.477
26557,4786.0,4.53,28.339
26558,5019.0,4.71,31.294
26559,5287.0,4.71,8.982
26560,5815.0,4.41,20.927
26561,5680.0,4.7,12.554
26562,5221.0,4.5,9.69
26563,5613.0,4.47,25.914
26564,5483.0,4.54,25.988
26565,5613.0,4.56,15.183
26566,5043.0,4.72,23.236
26567,4817.0,4.76,28.315
26568,6234.0,4.32,9.437
26569,4534.0,4.54,24.203
26570,5931.0,4.53,15.642
26571,4951.0,4.33,7.648
26572,4758.0,4.3,9.518
26573,5544.0,4.43,19.356
26574,5286.0,4.61,28.075
26575,5142.0,4.64,30.53
26576,5628.0,4.51,9.104
26577,5212.0,4.71,27.729
26578,5373.0,4.54,20.744
26579,5613.0,4.45,9.007
26580,5951.0,4.5,21.318
26581,6488.0,4.44,1.614
26582,4826.0,4.31,19.06
26583,5990.0,4.39,15.82
26584,5969.0,4.57,5.217
26585,5805.0,4.45,19.582
26586,4957.0,4.8,27.547
26587,6083.0,4.4,6.057
26588,4955.0,4.47,30.618
26589,5869.0,4.53,9.919
26590,5960.0,4.51,14.23
26591,5301.0,4.86,35.204
26592,6433.0,4.4,6.504
26593,5176.0,4.59,17.244
26594,5614.0,4.5,32.99
26595,5811.0,3.97,5.409
26596,5746.0,4.55,5.393
26597,4766.0,4.39,17.417
26598,5185.0,4.92,24.503
26599,5207.0,4.89,31.521
26600,5720.0,4.8,13.414
26601,5598.0,4.88,19.355
26602,6011.0,4.68,3.706
26603,6344.0,4.54,4.481
26604,6146.0,4.38,4.794
26605,5669.0,4.64,15.606
26606,4964.0,4.22,25.235
26607,5298.0,4.46,11.532
26608,4934.0,4.88,32.46
26609,5697.0,4.61,2.463
26610,5682.0,4.5,17.338
26611,5994.0,4.46,11.183
26612,4963.0,4.48,18.234
26613,6051.0,4.62,8.952
26614,4981.0,4.34,37.959
26615,5728.0,5.04,13.565
26616,5089.0,4.47,22.475
26617,5378.0,4.98,22.321
26618,5482.0,4.61,4.762
26619,5112.0,4.63,23.261
26620,5136.0,4.65,23.578
26621,5130.0,4.4,27.31
26622,5587.0,4.41,23.346
26623,4876.0,4.89,11.226
26624,5690.0,4.98,10.258
26625,5298.0,4.88,26.049
26626,5791.0,4.52,18.766
26627,4582.0,4.6,17.33
26628,6126.0,4.54,10.758
26629,6384.0,4.3,2.994
26630,5998.0,4.34,29.122
26631,6083.0,4.5,14.254
26632,5147.0,4.97,16.482
26633,4920.0,4.43,32.806
26634,5538.0,4.42,3.381
26635,5485.0,4.81,9.568
26636,5610.0,4.72,0.429
26637,5126.0,4.9,11.894
26638,4710.0,4.74,25.469
26639,5847.0,4.26,22.941
26640,5527.0,4.61,8.361
26641,5497.0,4.58,11.636
26642,4917.0,4.38,8.468
26643,6009.0,4.45,3.418
26644,5971.0,4.89,12.686
26645,6088.0,4.69,7.978
26646,4933.0,4.5,31.271
26647,5786.0,4.79,12.168
26648,5028.0,4.53,19.387
26649,5516.0,4.05,3.926
26650,6187.0,4.15,6.283
26651,4745.0,4.27,19.082
26652,5261.0,4.52,16.701
26653,6029.0,4.61,11.762
26654,4723.0,4.28,10.779
26655,6155.0,4.18,4.675
26656,6408.0,4.34,5.432
26657,6250.0,4.2,1.623
26658,4416.0,4.68,18.443
26659,5716.0,4.54,1.336
26660,5179.0,4.99,15.691
26661,5128.0,4.69,14.509
26662,6066.0,4.53,9.493
26663,5661.0,4.87,12.031
26664,5837.0,4.39,6.14
26665,5417.0,4.79,23.523
26666,6237.0,4.08,4.848
26667,5280.0,4.72,18.445
26668,5918.0,4.42,9.291
26669,4797.0,4.73,33.939
26670,5415.0,4.62,27.412
26671,5801.0,4.62,16.053
26672,6296.0,4.49,2.658
26673,5124.0,4.99,13.239
26674,5623.0,4.67,16.951
26675,5988.0,4.46,10.383
26676,5539.0,4.69,8.964
26677,5518.0,5.01,22.773
26678,5383.0,4.78,12.804
26679,4948.0,4.51,8.815
26680,5030.0,4.59,29.605
26681,5206.0,4.59,21.927
26682,5393.0,4.71,11.502
26683,5476.0,4.57,27.614
26684,6170.0,4.59,6.851
26685,6106.0,4.56,11.552
26686,4971.0,4.42,17.155
26687,5959.0,4.51,4.011
26688,4723.0,4.41,12.599
26689,4928.0,4.52,32.663
26690,5526.0,4.31,5.824
26691,5786.0,4.54,17.747
26692,6345.0,4.35,9.379
26693,5222.0,4.45,39.788
26694,5654.0,4.54,22.561
26695,6088.0,4.77,3.61
26696,6045.0,4.43,13.987
26697,6164.0,4.79,9.987
26698,4683.0,4.63,22.069
26699,5246.0,4.78,26.717
26700,5942.0,4.49,12.645
26701,4617.0,4.39,23.238
26702,5055.0,4.77,30.649
26703,5409.0,4.75,8.787
26704,6296.0,4.67,12.594
26705,6117.0,4.37,3.966
26706,5770.0,4.52,5.429
26707,6276.0,4.38,3.839
26708,5046.0,4.79,20.678
26709,5598.0,4.99,12.175
26710,5435.0,4.86,5.93
26711,5823.0,4.18,17.295
26712,5529.0,4.75,19.292
26713,6099.0,4.72,8.594
26714,5567.0,4.5,24.51
26715,5108.0,4.53,4.167
26716,5650.0,4.44,3.588
26717,5937.0,4.74,8.64
26718,5569.0,4.85,8.839
26719,5711.0,4.38,4.284
26720,5301.0,4.52,23.468
26721,4952.0,4.63,16.231
26722,5438.0,4.43,23.453
26723,5683.0,4.38,5.835
26724,5364.0,4.46,7.753
26725,5316.0,4.71,29.01
26726,5518.0,4.52,14.748
26727,4494.0,4.53,19.065
26728,5111.0,4.07,35.054
26729,4695.0,4.61,41.745
26730,4848.0,4.24,26.898
26731,4659.0,4.66,2.15
26732,4521.0,4.37,19.335
26733,4827.0,4.64,20.315
26734,5939.0,4.2,14.147
26735,4841.0,4.31,24.054
26736,5204.0,4.53,31.267
26737,5042.0,4.32,7.717
26738,5067.0,4.46,21.452
26739,4422.0,4.53,37.519
26740,5545.0,4.06,26.919
26741,5582.0,4.38,15.791
26742,4718.0,4.38,18.335
26743,5752.0,4.46,0.789
26744,4569.0,4.54,34.41
26745,4617.0,4.16,36.522
26746,5083.0,4.48,23.559
26747,4670.0,4.48,30.491
26748,5416.0,4.51,10.438
26749,5253.0,4.18,23.098
26750,5113.0,4.37,12.52
26751,4571.0,4.46,15.472
26752,5237.0,4.68,23.279
26753,5543.0,4.56,17.964
26754,5592.0,4.46,21.69
26755,5444.0,4.51,19.726
26756,5517.0,4.28,10.9
26757,5750.0,4.56,23.836
26758,5006.0,4.6,41.245
26759,6213.0,4.25,2.773
26760,5234.0,4.3,7.635
26761,5351.0,4.3,9.456
26762,5165.0,4.41,22.405
26763,5922.0,4.0,21.049
26764,4858.0,4.32,14.387
26765,6176.0,4.31,8.07
26766,5193.0,4.62,8.058
26767,5466.0,4.97,25.231
26768,4638.0,4.53,29.376
26769,4767.0,4.26,32.136
26770,5016.0,4.46,15.318
26771,4665.0,4.01,41.758
26772,5141.0,4.45,13.378
26773,6060.0,3.97,12.159
26774,4913.0,4.53,21.74
26775,5000.0,4.42,29.1
26776,5204.0,4.67,13.083
26777,5542.0,4.33,12.951
26778,4990.0,4.61,8.599
26779,5921.0,4.18,6.254
26780,6039.0,4.36,29.08
26781,5268.0,3.94,21.374
26782,5539.0,4.53,22.573
26783,4621.0,4.57,24.231
26784,5243.0,4.5,31.948
26785,6481.0,3.66,1.43
26786,5949.0,4.57,15.717
26787,6066.0,4.57,10.223
26788,5397.0,4.62,5.488
26789,4671.0,4.36,26.022
26790,5321.0,4.52,14.187
26791,4512.0,4.53,3.519
26792,5472.0,4.89,27.419
26793,5751.0,4.44,18.646
26794,5217.0,4.52,12.378
26795,4770.0,4.25,14.539
26796,5318.0,4.82,26.696
26797,5661.0,4.31,22.504
26798,4611.0,4.46,34.549
26799,5143.0,4.39,16.948
26800,5166.0,4.57,14.5
26801,5259.0,4.52,28.891
26802,4756.0,4.56,23.855
26803,5634.0,4.72,22.927
26804,5121.0,4.79,21.574
26805,5298.0,4.58,29.069
26806,5123.0,4.69,19.256
26807,5152.0,4.22,7.488
26808,5078.0,4.78,23.739
26809,4608.0,4.43,16.407
26810,6497.0,4.46,3.812
26811,4680.0,4.67,32.625
26812,5084.0,4.72,19.04
26813,6233.0,4.38,10.797
26814,5916.0,4.36,8.366
26815,4875.0,4.72,14.985
26816,5551.0,4.43,21.378
26817,4634.0,4.87,17.186
26818,6384.0,4.23,8.903
26819,5259.0,4.71,0.367
26820,4670.0,4.45,29.333
26821,5688.0,4.52,15.547
26822,5265.0,4.15,26.852
26823,5814.0,4.51,5.297
26824,5582.0,4.61,11.006
26825,5201.0,4.72,12.988
26826,5224.0,4.64,28.713
26827,5281.0,4.47,19.373
26828,5737.0,4.58,11.71
26829,5560.0,4.74,5.117
26830,6134.0,4.48,9.333
26831,6103.0,4.6,13.247
26832,6145.0,4.63,1.585
26833,5677.0,4.57,17.897
26834,5167.0,4.58,23.219
26835,5389.0,4.56,15.284
26836,5258.0,4.84,24.469
26837,6232.0,4.48,12.74
26838,5636.0,4.46,2.353
26839,5621.0,4.75,13.89
26840,5213.0,4.39,2.197
26841,5569.0,4.36,14.277
26842,4998.0,4.38,16.551
26843,5420.0,4.07,63.13
26844,5687.0,4.29,7.509
26845,5986.0,4.41,3.852
26846,5679.0,4.39,10.391
26847,5234.0,4.85,22.884
26848,5788.0,4.45,3.691
26849,5270.0,4.58,10.049
26850,4631.0,4.58,21.837
26851,6481.0,4.21,16.241
26852,5032.0,4.62,30.007
26853,6366.0,4.41,4.546
26854,6125.0,4.75,4.32
26855,6217.0,4.43,9.319
26856,4926.0,4.47,57.367
26857,5552.0,4.38,28.086
26858,6478.0,4.38,1.373
26859,5783.0,4.41,12.904
26860,5593.0,4.48,5.502
26861,5690.0,4.69,19.749
26862,4970.0,4.87,33.48
26863,5446.0,4.68,26.092
26864,6150.0,4.61,8.786
26865,5617.0,4.35,35.993
26866,4908.0,4.57,26.656
26867,6495.0,4.23,5.149
26868,5581.0,4.55,16.97
26869,5502.0,4.65,10.853
26870,5435.0,4.66,29.726
26871,5467.0,4.63,7.993
26872,4930.0,4.7,12.634
26873,6357.0,4.63,1.87
26874,5824.0,4.49,7.975
26875,5497.0,3.94,7.646
26876,5605.0,4.4,24.104
26877,5204.0,4.56,25.491
26878,5812.0,4.76,15.478
26879,5675.0,4.59,15.505
26880,5831.0,4.48,18.815
26881,6055.0,4.28,4.383
26882,5359.0,4.42,2.893
26883,5260.0,4.34,9.354
26884,5541.0,4.98,19.889
26885,5826.0,4.59,11.731
26886,5138.0,4.47,19.101
26887,6331.0,4.66,14.618
26888,5201.0,4.3,14.589
26889,4774.0,4.4,26.472
26890,6082.0,4.68,9.604
26891,5392.0,4.93,0.311
26892,5827.0,4.71,11.416
26893,6177.0,4.57,1.545
